train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,stop_name,stop_country,stop_timezone,stop_lat,stop_lon,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,route_id,agency_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,,agency_id_route,agency_1,agency_2,agency_3,route_short_name,route_long_name,route_desc,route_type,version_route,is_active_route,origin_trip_0,destination_trip_0,distance_route,emissions,classes_route,countries_route,source,source_interrail,picture,emissions_relation
MÁV/ÖBB EN 50462:7,MÁV/ÖBB EN 50462,7,Wien Meidling,1899-12-30T06:26:00.000Z,,,,,Wien Meidling,AT,CET,48.174449,16.333088,1,,,Wien,Wien,,AT_3.a,"44,46 €",,1410,Wien,54.0,MÁV/ÖBB,Stuttgart Hbf,1899-12-30T20:29:00.000Z,Budapest Keleti,1899-12-30T09:19:00.000Z,EN 50462,1.0,,"DE, AT, HU",Y,,Daily,"seat, couchette, sleeper",,,,,,2,1899-12-30T12:50:00.000Z,966,,,Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld,#N/A,MÁV/ÖBB,MÁV,ÖBB,,EN 50237 = EN 50462,Kálman Imre,EN 50237: Budapest Keleti - Budapest Kelenföld - Győr - Wien Hbf - Wien Meidling - St. Pölten Hbf - Linz Hbf - Rosenheim - München Ost - Augsburg Hbf - Ulm Hbf - Stuttgart Hbf // EN 50462: Stuttgart Hbf - Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld - Budapest Keleti,2,,Y,Budapest,Stuttgart,966,,"seat, couchette, sleeper","DE, AT, HU",https://jegy.mav.hu/,,,
MÁV/ÖBB EN 50462:8,MÁV/ÖBB EN 50462,8,Wien Hbf,1899-12-30T06:34:00.000Z,,,,,Wien Hbf,AT,CET,48.185101,16.377113,1,,,Wien,Wien,,AT_3.a,"44,46 €",,2393,Wien,54.0,MÁV/ÖBB,Stuttgart Hbf,1899-12-30T20:29:00.000Z,Budapest Keleti,1899-12-30T09:19:00.000Z,EN 50462,1.0,,"DE, AT, HU",Y,,Daily,"seat, couchette, sleeper",,,,,,2,1899-12-30T12:50:00.000Z,966,,,Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld,#N/A,MÁV/ÖBB,MÁV,ÖBB,,EN 50237 = EN 50462,Kálman Imre,EN 50237: Budapest Keleti - Budapest Kelenföld - Győr - Wien Hbf - Wien Meidling - St. Pölten Hbf - Linz Hbf - Rosenheim - München Ost - Augsburg Hbf - Ulm Hbf - Stuttgart Hbf // EN 50462: Stuttgart Hbf - Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld - Budapest Keleti,2,,Y,Budapest,Stuttgart,966,,"seat, couchette, sleeper","DE, AT, HU",https://jegy.mav.hu/,,,
MÁV/ÖBB EN 50462:9,MÁV/ÖBB EN 50462,9,Győr,1899-12-30T07:53:00.000Z,,,,,Győr,HU,CET,47.681986,17.634795,1,,,Győr,Győr,,,"44,46 €",,,,54.0,MÁV/ÖBB,Stuttgart Hbf,1899-12-30T20:29:00.000Z,Budapest Keleti,1899-12-30T09:19:00.000Z,EN 50462,1.0,,"DE, AT, HU",Y,,Daily,"seat, couchette, sleeper",,,,,,2,1899-12-30T12:50:00.000Z,966,,,Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld,#N/A,MÁV/ÖBB,MÁV,ÖBB,,EN 50237 = EN 50462,Kálman Imre,EN 50237: Budapest Keleti - Budapest Kelenföld - Győr - Wien Hbf - Wien Meidling - St. Pölten Hbf - Linz Hbf - Rosenheim - München Ost - Augsburg Hbf - Ulm Hbf - Stuttgart Hbf // EN 50462: Stuttgart Hbf - Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld - Budapest Keleti,2,,Y,Budapest,Stuttgart,966,,"seat, couchette, sleeper","DE, AT, HU",https://jegy.mav.hu/,,,
MÁV/ÖBB EN 50462:10,MÁV/ÖBB EN 50462,10,Budapest Kelenföld,1899-12-30T09:02:00.000Z,,,,,Budapest Kelenföld,HU,CET,47.4652613708704,19.0209763407376,1,,,Budapest,Budapest,,,"44,46 €",,,,54.0,MÁV/ÖBB,Stuttgart Hbf,1899-12-30T20:29:00.000Z,Budapest Keleti,1899-12-30T09:19:00.000Z,EN 50462,1.0,,"DE, AT, HU",Y,,Daily,"seat, couchette, sleeper",,,,,,2,1899-12-30T12:50:00.000Z,966,,,Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld,#N/A,MÁV/ÖBB,MÁV,ÖBB,,EN 50237 = EN 50462,Kálman Imre,EN 50237: Budapest Keleti - Budapest Kelenföld - Győr - Wien Hbf - Wien Meidling - St. Pölten Hbf - Linz Hbf - Rosenheim - München Ost - Augsburg Hbf - Ulm Hbf - Stuttgart Hbf // EN 50462: Stuttgart Hbf - Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld - Budapest Keleti,2,,Y,Budapest,Stuttgart,966,,"seat, couchette, sleeper","DE, AT, HU",https://jegy.mav.hu/,,,
MÁV/ÖBB EN 50462:99,MÁV/ÖBB EN 50462,99,Budapest Keleti,1899-12-30T09:19:00.000Z,,,,,Budapest Keleti,HU,CET,47.5005944491753,19.0842564299295,1,,,Budapest,Budapest,,,"44,46 €",,,,54.0,MÁV/ÖBB,Stuttgart Hbf,1899-12-30T20:29:00.000Z,Budapest Keleti,1899-12-30T09:19:00.000Z,EN 50462,1.0,,"DE, AT, HU",Y,,Daily,"seat, couchette, sleeper",,,,,,2,1899-12-30T12:50:00.000Z,966,,,Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld,#N/A,MÁV/ÖBB,MÁV,ÖBB,,EN 50237 = EN 50462,Kálman Imre,EN 50237: Budapest Keleti - Budapest Kelenföld - Győr - Wien Hbf - Wien Meidling - St. Pölten Hbf - Linz Hbf - Rosenheim - München Ost - Augsburg Hbf - Ulm Hbf - Stuttgart Hbf // EN 50462: Stuttgart Hbf - Ulm Hbf - Augsburg Hbf - München Ost - Salzburg Hbf - Linz Hbf - St. Pölten Hbf - Wien Meidling - Wien Hbf - Győr - Budapest Kelenföld - Budapest Keleti,2,,Y,Budapest,Stuttgart,966,,"seat, couchette, sleeper","DE, AT, HU",https://jegy.mav.hu/,,,
OTE 141:0,OTE 141,0,Villach Hbf,,1899-12-30T21:32:00.000Z,,,,Villach Hbf,AT,CET,46.618624,13.848536,1,,,Villach,Villach,,AT_3.b,"44,46 €",,2306,Kärnten,114.0,OTE,Villach Hbf,1899-12-30T21:32:00.000Z,Edirne,1899-12-30T06:03:00.000Z,141,0.0,,"AT, SI, HR, RS, BG, TR",Y,,"2024: Wed, Sat, Sun (every 2nd week)","couchette, sleeper",,4,,,,1,1899-12-31T08:31:00.000Z,,,,non-stop,#N/A,OTE,OTE,,,141 = 154,,141: Villach Hbf - non-stop - Edirne // 154: Edirne - non-stop - Villach Hbf,2,,Y,Villach,Edirne,,,"couchette, sleeper","AT, SI, HR, RS, BG, TR",https://www.optimatours.de/timetable,,,
OTE 141:99,OTE 141,99,Edirne,1899-12-30T06:03:00.000Z,,,,,Edirne,TR,TRT,41.6554309016021,26.5801951775787,1,,,Edirne,Edirne,,,"44,46 €",,,,114.0,OTE,Villach Hbf,1899-12-30T21:32:00.000Z,Edirne,1899-12-30T06:03:00.000Z,141,0.0,,"AT, SI, HR, RS, BG, TR",Y,,"2024: Wed, Sat, Sun (every 2nd week)","couchette, sleeper",,4,,,,1,1899-12-31T08:31:00.000Z,,,,non-stop,#N/A,OTE,OTE,,,141 = 154,,141: Villach Hbf - non-stop - Edirne // 154: Edirne - non-stop - Villach Hbf,2,,Y,Villach,Edirne,,,"couchette, sleeper","AT, SI, HR, RS, BG, TR",https://www.optimatours.de/timetable,,,
OTE 154:0,OTE 154,0,Edirne,,1899-12-30T18:30:00.000Z,,,,Edirne,TR,TRT,41.6554309016021,26.5801951775787,1,,,Edirne,Edirne,,,"44,46 €",,,,114.0,OTE,Edirne,1899-12-30T18:30:00.000Z,Villach Hbf,1899-12-30T08:11:00.000Z,154,1.0,,"AT, SI, HR, RS, BG, TR",Y,,"2024: Mon, Wed, Thu (every 2nd week)","couchette, sleeper",,4,,,,1,1899-12-31T13:41:00.000Z,,,,non-stop,#N/A,OTE,OTE,,,141 = 154,,141: Villach Hbf - non-stop - Edirne // 154: Edirne - non-stop - Villach Hbf,2,,Y,Villach,Edirne,,,"couchette, sleeper","AT, SI, HR, RS, BG, TR",https://www.optimatours.de/timetable,,,
OTE 154:99,OTE 154,99,Villach Hbf,1899-12-30T08:11:00.000Z,,,,,Villach Hbf,AT,CET,46.618624,13.848536,1,,,Villach,Villach,,AT_3.b,"44,46 €",,2306,Kärnten,114.0,OTE,Edirne,1899-12-30T18:30:00.000Z,Villach Hbf,1899-12-30T08:11:00.000Z,154,1.0,,"AT, SI, HR, RS, BG, TR",Y,,"2024: Mon, Wed, Thu (every 2nd week)","couchette, sleeper",,4,,,,1,1899-12-31T13:41:00.000Z,,,,non-stop,#N/A,OTE,OTE,,,141 = 154,,141: Villach Hbf - non-stop - Edirne // 154: Edirne - non-stop - Villach Hbf,2,,Y,Villach,Edirne,,,"couchette, sleeper","AT, SI, HR, RS, BG, TR",https://www.optimatours.de/timetable,,,
PKP EN 443 / IC 406:0,PKP EN 443 / IC 406,0,Praha hl.n.,,1899-12-30T22:13:00.000Z,,,,Praha hl.n.,CZ,CET,50.0832088,14.4353058,1,,,Praha,Praha,,stanice,"44,46 €",,570762,Praha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP EN 443 / IC 406:1,PKP EN 443 / IC 406,1,Pardubice hl.n.,,1899-12-30T23:25:00.000Z,,,,Pardubice hl.n.,CZ,CET,50.031737,15.756211,1,,,Pardubice,Pardubice,,stanice,"44,46 €",,536136,Pardubice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP EN 443 / IC 406:2,PKP EN 443 / IC 406,2,Olomouc hl.n.,,1899-12-30T01:01:00.000Z,,,,Olomouc hl.n.,CZ,CET,49.593128,17.277932,1,,,Olomouc,Olomouc,,stanice,"44,46 €",,343624,Hodolany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP EN 443 / IC 406:3,PKP EN 443 / IC 406,3,Katowice,1899-12-30T04:41:00.000Z,,,,,Katowice,PL,CET,50.2577212445181,19.0174090442619,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP EN 443 / IC 406:4,PKP EN 443 / IC 406,4,Trzebinia,1899-12-30T05:22:00.000Z,,,,,Trzebinia,PL,CET,50.1544251907956,19.4537811927784,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP EN 443 / IC 406:5,PKP EN 443 / IC 406,5,Kraków Gł.,1899-12-30T05:53:00.000Z,,,,,Kraków Gł.,PL,CET,50.067192,19.947423,1,,,Kraków,Kraków,,,"44,46 €",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP EN 443 / IC 406:99,PKP EN 443 / IC 406,99,Warszawa Centralna,1899-12-30T08:51:00.000Z,,,,,Warszawa Centralna,PL,CET,52.228864,21.003233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP IC 38172:0,PKP IC 38172,0,Przemyśl Gł.,,1899-12-30T18:40:00.000Z,,,,Przemyśl Gł.,PL,CET,49.783664,22.776364,1,,,Przemyśl,Przemyśl,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:1,PKP IC 38172,1,Rzeszow Gł.,,1899-12-30T20:02:00.000Z,,,,Rzeszow Gł.,PL,CET,50.04311,22.006798,1,,,Rzeszow,Rzeszow,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:2,PKP IC 38172,2,Tarnow,,1899-12-30T20:55:00.000Z,,,,Tarnow,PL,CET,50.0058504538777,20.9751370519551,1,,,Tarnow,Tarnow,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:3,PKP IC 38172,3,Kraków Gł.,,1899-12-30T22:09:00.000Z,,,,Kraków Gł.,PL,CET,50.067192,19.947423,1,,,Kraków,Kraków,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:4,PKP IC 38172,4,Katowice,,1899-12-30T23:20:00.000Z,,,,Katowice,PL,CET,50.2577212445181,19.0174090442619,1,,,,,,,,,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:5,PKP IC 38172,5,Poznań Gł.,1899-12-30T04:53:00.000Z,,,,,Poznań Gł.,PL,CET,52.401997,16.910867,1,,,Poznań,Poznań,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:6,PKP IC 38172,6,Krzyz,1899-12-30T06:14:00.000Z,,,,,Krzyz,PL,CET,52.877418,16.017834,1,,,Krzyz,Krzyz,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:7,PKP IC 38172,7,Szczecin Gł.,1899-12-30T09:05:00.000Z,,,,,Szczecin Gł.,PL,CET,53.418784,14.550318,1,,,Szczecin,Szczecin,,,"44,46 €",,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38172:99,PKP IC 38172,99,Świnoujście,1899-12-30T10:40:00.000Z,,,,,Świnoujście,PL,CET,53.904822,14.266627,1,,,,,,,,,,,126.0,PKP,Przemyśl Gł.,1899-12-30T18:40:00.000Z,Świnoujście,1899-12-30T10:40:00.000Z,IC 38172,0.0,,PL,Y,,Daily,"seat, couchette, sleeper",Berlin (via Szczecin),,,,,2,1899-12-30T16:00:00.000Z,,,,Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł.,#N/A,PKP,PKP,,,IC 38172 = IC 83172,Przemyślanin,IC 38172: Przemyśl Gł. - Rzeszow Gł. - Tarnow - Kraków Gł. - Katowice - Poznań Gł. - Krzyz - Szczecin Gł. - Świnoujście // IC 83172: Świnoujście - Szczecin Gł. - Krzyz - Poznań Gł. - Leszno - Wrocław Gł. - Katowice - Kraków Gł. - Tarnow - Rzeszow Gł. - Przemyśl Gł.,2,,Y,Przemyśl,Świnoujście,,,"seat, couchette, sleeper",PL,https://www.intercity.pl/en/,,,
PKP IC 38192:0,PKP IC 38192,0,Zakopane,,1899-12-30T19:47:00.000Z,,,,Zakopane,PL,CET,49.3024491008905,19.9621942410599,1,,,,,,,,,,,122.0,PKP,Zakopane,1899-12-30T19:47:00.000Z,Szczecin Gł.,1899-12-30T07:23:00.000Z,IC 38192,0.0,,PL,Y,Summer train,Daily,"seat, sleeper",Berlin,,,,,2,1899-12-30T11:36:00.000Z,760,26.1,34.3421052631579,Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł.,#N/A,PKP,PKP,,,IC 38192 = IC 83192,Podhalanin ,IC 38192: Zakopane - Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł. - Szczecin Gł. // IC 83192: Szczecin Gł. - Poznań Gł. - Bielsko-Biała Gł. - Zakopane,2,,Y,Zakopane,Szczecin,760,26.1,"seat, sleeper",PL,https://www.intercity.pl/en/,,,1:11
PKP IC 38192:1,PKP IC 38192,1,Bielsko-Biała Gł.,,1899-12-30T23:41:00.000Z,,,,Bielsko-Biała Gł.,PL,CET,49.8315369623239,19.0494078563541,1,,,Bielsko-Biała,Bielsko-Biała,,,"44,46 €",,,,122.0,PKP,Zakopane,1899-12-30T19:47:00.000Z,Szczecin Gł.,1899-12-30T07:23:00.000Z,IC 38192,0.0,,PL,Y,Summer train,Daily,"seat, sleeper",Berlin,,,,,2,1899-12-30T11:36:00.000Z,760,26.1,34.3421052631579,Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł.,#N/A,PKP,PKP,,,IC 38192 = IC 83192,Podhalanin ,IC 38192: Zakopane - Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł. - Szczecin Gł. // IC 83192: Szczecin Gł. - Poznań Gł. - Bielsko-Biała Gł. - Zakopane,2,,Y,Zakopane,Szczecin,760,26.1,"seat, sleeper",PL,https://www.intercity.pl/en/,,,1:11
PKP IC 38192:2,PKP IC 38192,2,Katowice Ligota,,1899-12-30T00:29:00.000Z,,,,Katowice Ligota,PL,CET,50.2262723909897,18.9777532324416,1,,,,,,,,,,,122.0,PKP,Zakopane,1899-12-30T19:47:00.000Z,Szczecin Gł.,1899-12-30T07:23:00.000Z,IC 38192,0.0,,PL,Y,Summer train,Daily,"seat, sleeper",Berlin,,,,,2,1899-12-30T11:36:00.000Z,760,26.1,34.3421052631579,Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł.,#N/A,PKP,PKP,,,IC 38192 = IC 83192,Podhalanin ,IC 38192: Zakopane - Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł. - Szczecin Gł. // IC 83192: Szczecin Gł. - Poznań Gł. - Bielsko-Biała Gł. - Zakopane,2,,Y,Zakopane,Szczecin,760,26.1,"seat, sleeper",PL,https://www.intercity.pl/en/,,,1:11
PKP IC 38192:3,PKP IC 38192,3,Gliwice,,1899-12-30T01:29:00.000Z,,,,Gliwice,PL,CET,50.30111,18.677157,1,,,,,,,,,,,122.0,PKP,Zakopane,1899-12-30T19:47:00.000Z,Szczecin Gł.,1899-12-30T07:23:00.000Z,IC 38192,0.0,,PL,Y,Summer train,Daily,"seat, sleeper",Berlin,,,,,2,1899-12-30T11:36:00.000Z,760,26.1,34.3421052631579,Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł.,#N/A,PKP,PKP,,,IC 38192 = IC 83192,Podhalanin ,IC 38192: Zakopane - Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł. - Szczecin Gł. // IC 83192: Szczecin Gł. - Poznań Gł. - Bielsko-Biała Gł. - Zakopane,2,,Y,Zakopane,Szczecin,760,26.1,"seat, sleeper",PL,https://www.intercity.pl/en/,,,1:11
PKP IC 38192:4,PKP IC 38192,4,Poznań Gł.,1899-12-30T04:58:00.000Z,,,,,Poznań Gł.,PL,CET,52.401997,16.910867,1,,,Poznań,Poznań,,,"44,46 €",,,,122.0,PKP,Zakopane,1899-12-30T19:47:00.000Z,Szczecin Gł.,1899-12-30T07:23:00.000Z,IC 38192,0.0,,PL,Y,Summer train,Daily,"seat, sleeper",Berlin,,,,,2,1899-12-30T11:36:00.000Z,760,26.1,34.3421052631579,Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł.,#N/A,PKP,PKP,,,IC 38192 = IC 83192,Podhalanin ,IC 38192: Zakopane - Bielsko-Biała Gł. - Katowice Ligota - Gliwice - Poznań Gł. - Szczecin Gł. // IC 83192: Szczecin Gł. - Poznań Gł. - Bielsko-Biała Gł. - Zakopane,2,,Y,Zakopane,Szczecin,760,26.1,"seat, sleeper",PL,https://www.intercity.pl/en/,,,1:11
